is_retweet,created_at,text
True,Mon Nov 13 12:31:50 +0000 2017,"RT @realDonaldTrump: Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our countr…"
True,Tue Nov 14 09:36:56 +0000 2017,RT @realDonaldTrump: I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.
True,Wed Nov 29 14:19:08 +0000 2017,RT @realDonaldTrump: So now that Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffi…
True,Tue Nov 21 22:54:32 +0000 2017,"RT @Scavino45: .@SenDavidPerdue: ""The simple truth about America's awful tax code I learned as a Fortune 500 CEO""
https://t.co/jO9opNIn5E"
True,Thu Nov 23 22:54:22 +0000 2017,RT @FLOTUS: Thrilled to spend part of our Thanksgiving w the local Coast Guard station in Florida. Thank you to all members of the military…
True,Thu Nov 16 20:40:58 +0000 2017,"RT @VP: Like I said in Texas yesterday, under @POTUS, we're going to CUT TAXES ACROSS THE BOARD for working families and businesses. And th…"
True,Thu Nov 23 15:54:19 +0000 2017,RT @realDonaldTrump: HAPPY THANKSGIVING! https://t.co/nQhi7XopMW
True,Wed Nov 22 18:54:52 +0000 2017,RT @FLOTUS: Preparations are underway to celebrate the holidays at the @WhiteHouse! https://t.co/N5qZ1NP8ez
True,Mon Nov 13 12:31:33 +0000 2017,RT @Scavino45: #ASEANSummit | Philippines https://t.co/6QStRjSDj1
True,Sat Nov 18 04:05:22 +0000 2017,"RT @realDonaldTrump: Today, it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse! 
#NCAAChampions…"
True,Tue Nov 14 03:30:24 +0000 2017,"RT @realDonaldTrump: Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!

#MakeAm…"
True,Wed Nov 29 14:19:07 +0000 2017,"RT @realDonaldTrump: Wow, Matt Lauer was just fired from NBC for “inappropriate sexual behavior in the workplace.” But when will the top ex…"
True,Thu Nov 23 22:54:06 +0000 2017,RT @Scavino45: .@POTUS @realDonaldTrump speaks with and offers a special thanks to groups of U.S. Service members via a Thanksgiving Day te…
True,Wed Nov 15 13:33:28 +0000 2017,"RT @Scavino45: 20,295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse…"
True,Tue Nov 21 22:54:43 +0000 2017,"RT @Scavino45: Today, before the official pardoning by @POTUS @realDonaldTrump, Wishbone visited @PressSec Sarah Sanders and the media in t…"
True,Wed Nov 22 03:42:17 +0000 2017,RT @realDonaldTrump: President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the…
True,Mon Nov 20 23:26:15 +0000 2017,RT @VP: At today’s @Cabinet meeting @POTUS had this to say about our historic TAX CUTS plan: “We are committed to bringing urgent relief to…
True,Thu Nov 16 21:01:15 +0000 2017,RT @realDonaldTrump: Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling our…
True,Sat Nov 18 23:28:46 +0000 2017,RT @Scavino45: #NCAAChamps @WhiteHouse! https://t.co/4T2LAcgPMJ
True,Tue Nov 28 21:58:03 +0000 2017,"RT @narendramodi: Had a wonderful meeting with @IvankaTrump, advisor to @POTUS and leader of the US delegation at the @GES2017. https://t.c…"
True,Thu Nov 16 20:40:16 +0000 2017,"RT @StateDept: .@POTUS advanced peace, promoted security, and worked to achieve a truly free and open Indo-Pacific on his visit to Asia. ht…"
True,Tue Nov 14 09:35:44 +0000 2017,"RT @realDonaldTrump: After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States has…"
True,Thu Nov 16 20:40:52 +0000 2017,"RT @VP: GREAT DAY for the American people – as @POTUS said, this ""is a big step toward fulfilling our promise to deliver historic tax cuts…"
True,Tue Nov 28 22:45:23 +0000 2017,RT @realDonaldTrump: “The Conference Board said that consumer sentiment was at its highest level in nearly 17 years in November. The Consum…
True,Thu Nov 16 18:15:58 +0000 2017,"RT @realDonaldTrump: China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!"
True,Wed Nov 22 14:08:04 +0000 2017,RT @realDonaldTrump: The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all…
True,Wed Nov 29 14:51:58 +0000 2017,"RT @realDonaldTrump: Economy growing! Excluding hurricane effects, CEA estimates that real GDP growth would have been 3.9% in Q3.

Stock ma…"
True,Wed Nov 29 20:15:44 +0000 2017,"RT @VP: As I told @radiotalkermike, I think the optimism you see in businesses large &amp; small is a response to @POTUS' vision for this count…"
True,Sat Nov 25 20:09:16 +0000 2017,"RT @realDonaldTrump: Happy #SmallBusinessSaturday!

A great day to support your community and America’s JOB creators by shopping locally at…"
True,Mon Nov 27 15:57:25 +0000 2017,"RT @realDonaldTrump: The good news is that their ratings are terrible, nobody cares! https://t.co/I7h4Ryin3h"
True,Mon Nov 13 12:31:28 +0000 2017,RT @Scavino45: .@POTUS @realDonaldTrump joined other nations’ leaders @ the Special Gala Celebration of the 50th Anniv of #ASEAN. #POTUSinA…
True,Tue Nov 14 12:48:59 +0000 2017,RT @Scavino45: .@POTUS @realDonaldTrump speaking to media at #ASEANSummit in the Philippines. #POTUSinAsia https://t.co/hyagcjHq6S
True,Mon Nov 13 14:59:52 +0000 2017,"RT @realDonaldTrump: Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and…"
True,Tue Nov 28 22:30:17 +0000 2017,"RT @realDonaldTrump: Dow, S&amp;P 500 and Nasdaq all finished the day at new RECORD HIGHS! https://t.co/wJyB9d00hh"
True,Tue Nov 28 21:58:20 +0000 2017,RT @narendramodi: Glimpses from @GES2017 in Hyderabad. https://t.co/s2pXuoQ2wQ
True,Thu Nov 16 19:15:27 +0000 2017,RT @HouseGOP: PASSED → The Tax Cuts &amp; Jobs Act. #1182more #taxreform https://t.co/fRg2HoyXPI
True,Wed Nov 15 13:34:01 +0000 2017,"RT @realDonaldTrump: While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and…"
True,Thu Nov 16 18:15:59 +0000 2017,RT @realDonaldTrump: Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad…
True,Mon Nov 13 12:31:30 +0000 2017,RT @Scavino45: World leaders attending the #ASEANSummit⤵️ https://t.co/RClVdAp4YX
True,Thu Nov 16 20:41:02 +0000 2017,RT @VP: Grateful to the brave men &amp; women of Texas law enforcement for everything you do! https://t.co/I0mXrFVZaJ
True,Tue Nov 28 21:57:17 +0000 2017,RT @WhiteHouse: Statement from @PressSec on the Tax Cuts and Jobs Act passing the Senate Budget Committee: https://t.co/HVSPKFhJU3
True,Tue Nov 14 12:49:01 +0000 2017,RT @Scavino45: .@POTUS @realDonaldTrump departing #ASEANSummit in the Philippines. #POTUSinAsia https://t.co/gYYhCnegiv
True,Tue Nov 14 17:41:24 +0000 2017,RT @realDonaldTrump: THANK YOU ASIA! #USA🇺🇸 https://t.co/FziKSbrzcu
