is_retweet,created_at,text
True,Fri Dec 01 12:29:27 +0000 2017,RT @TheBrodyFile: It’s coming. Are you ready? One-on-One with Vice President Mike Pence on The 700 Club tomorrow! I think I’ll watch. @700c…
True,Fri Dec 01 00:50:17 +0000 2017,RT @realDonaldTrump: Today is a day that I’ve been looking very much forward to ALL YEAR LONG. It is one that you have heard me speak about…
True,Wed Nov 22 20:16:36 +0000 2017,"RT @WhiteHouse: Gathering as Families, Giving Thanks as a Nation: https://t.co/lPBSY2HAnm https://t.co/CGrthJxWz2"
False,Mon Dec 04 18:04:01 +0000 2017,"Over the past year, @POTUS has sent a message to the world that AMERICA IS BACK. Talked about that w/ @TheBrodyFile… https://t.co/sAlXKgA1wy"
True,Sun Dec 03 19:40:44 +0000 2017,RT @VPComDir: ‘President Trump Is a Believer and so am I’: Pence Confirms Trump’s Christian Faith to @CBNNews @TheBrodyFile https://t.co/UN…
False,Tue Nov 28 23:42:14 +0000 2017,"70 years ago we recognized the future of the Jewish people lay in a state they could call their own, &amp; today @POTUS… https://t.co/aa85jWVVVt"
False,Thu Nov 16 19:42:20 +0000 2017,"GREAT DAY for the American people – as @POTUS said, this ""is a big step toward fulfilling our promise to deliver hi… https://t.co/hf0RWH68SE"
True,Tue Dec 05 16:29:07 +0000 2017,RT @VPPressSec: “The @VP is committed to doing all he can to support @POTUS’ efforts to keep the homeland safe from threats both foreign &amp;…
False,Tue Nov 28 22:39:07 +0000 2017,I applaud the @BudgetGOP for taking another step toward providing tax relief for the American people. @POTUS Trump… https://t.co/5HicFkkE0J
False,Tue Nov 28 16:41:58 +0000 2017,Watch live! Speaking now at Israel's Mission to the United Nations event celebrating the 70th anniversary of the… https://t.co/gHKT5bcwOZ
False,Mon Dec 04 23:00:43 +0000 2017,Congratulations Ambassador Ed McMullen! Under the leadership of @POTUS Trump and with Ambassador McMullen as Americ… https://t.co/IbTZWFWqDp
False,Wed Nov 29 01:25:54 +0000 2017,"Just last week, @POTUS Trump declared North Korea a state sponsor of terrorism, and in the wake of today’s provocat… https://t.co/pE0nARzT9k"
False,Wed Nov 29 01:18:05 +0000 2017,"With the strong leadership of our @POTUS, we will pass the largest tax cut in American history. https://t.co/eacgrqA6fb"
True,Thu Nov 23 15:32:46 +0000 2017,"RT @WhiteHouse: ""Together we give thanks for the loved ones who grace our lives and for the heroes who protect our nation."" https://t.co/pP…"
