created_at,is_retweet,text,tweet_id
Thu Jan 11 00:00:43 +0000 2018,False,Starting now: my interview w/ @marthamaccallum on @FoxNews. Important discussion on America's border security &amp; thi… https://t.co/zZFoFPFjap,Pre-Update
Tue Jan 09 22:28:45 +0000 2018,False,Productive bipartisan mtg w/ @HouseForeign Affairs Cmte Chairman @RepEdRoyce &amp; Ranking Member @RepEliotEngel on the… https://t.co/2BvMxIK9qw,Pre-Update
Thu Jan 11 22:43:08 +0000 2018,False,"Honored to be with @SenDeanHeller and @SecAFOfficial at the opening of @AFWERX Vegas, which will connect the Air Fo… https://t.co/rE3XyfQJOD",Pre-Update
Wed Jan 10 23:17:07 +0000 2018,True,"RT @realDonaldTrump: The United States needs the security of the Wall on the Southern Border, which must be part of any DACA approval. The…",Pre-Update
Mon Jan 08 22:41:59 +0000 2018,False,"This administration is expanding access to reliable, affordable broadband internet in rural America. This will help… https://t.co/AySXoVvsYa",Pre-Update
Fri Jan 12 13:46:57 +0000 2018,False,"Thanks to this Commander-in-Chief, the era of budget cuts to the Armed Forces is about to END. And as long as Ameri… https://t.co/74bEZ9VmKD",Pre-Update
Tue Jan 09 17:33:55 +0000 2018,False,THANK YOU to those courageous Americans who answer the call to protect our families. Americans honor &amp; appreciate o… https://t.co/pAqVELH4ID,Pre-Update
Wed Jan 10 18:24:28 +0000 2018,True,RT @VPComDir: .@VP Pence is traveling to the Olympics to reinforce the strong U.S. presence on the Korean Peninsula &amp; send clear message of…,Pre-Update
Tue Jan 09 18:37:49 +0000 2018,False,Wishing my friend @SteveScalise all the best in his recovery. Karen &amp; I are praying for you. We look forward to hav… https://t.co/Ju45UdaxcF,Pre-Update
Thu Jan 11 23:35:22 +0000 2018,False,"I’ve met with American airmen and women around the world. And everywhere I go, I give them the assurance that under… https://t.co/sOqdjco5H6",Pre-Update
Thu Jan 11 16:11:27 +0000 2018,True,"RT @realDonaldTrump: Great news, as a result of our TAX CUTS &amp; JOBS ACT! https://t.co/SLvhLxP3Jl",Pre-Update
Thu Jan 11 00:49:29 +0000 2018,False,"It’s absolutely essential that Congress step up, pass a spending bill to REBUILD OUR MILITARY at the level that thi… https://t.co/YDI5xqXmyg",Pre-Update
Fri Jan 12 00:06:21 +0000 2018,False,The Armed Forces of the United States are the world's greatest force for good! Speaking to our INCREDIBLE airmen &amp;… https://t.co/vv1sKnWMPA,Pre-Update
Thu Jan 11 02:01:10 +0000 2018,False,We will continue to bring MAXIMUM economic and diplomatic pressure to bear until North Korea abandons its nuclear a… https://t.co/f7yTFAVpVu,Pre-Update
Thu Jan 11 23:34:07 +0000 2018,False,We can’t predict the threats that we will face tomorrow – but one thing is certain: to defeat our enemies &amp; protect… https://t.co/KLjmyZGoeL,Pre-Update
Fri Jan 12 00:44:27 +0000 2018,False,"The airmen and women of @NellisAFB have stood up and stepped forward to protect our families and our freedom, and h… https://t.co/ZypWUISbae",Pre-Update
Fri Jan 12 00:54:58 +0000 2018,True,"RT @VPComDir: .@VP Pence said the center’s opening is in line with @POTUS Trump’s investment in military spending, and added that the count…",Pre-Update
Wed Jan 10 20:15:12 +0000 2018,False,Important first @Cabinet meeting of 2018 – reviewed the administration’s successful 2017 and discussed how in 2018… https://t.co/8DqG2NatgJ,Pre-Update
Fri Jan 12 21:10:35 +0000 2018,True,RT @SecondLady: It's been almost a year since we moved into the Vice President's Residence! Here's a look at the awesome photos taken by @U…,Pre-Update
Fri Jan 12 19:21:06 +0000 2018,False,@POTUS @SecretaryCarson HONORED to show pastor Isaac Newton Farris Jr. the room in the Eisenhower Building where Dr… https://t.co/59qBsKBOjW,Pre-Update
Fri Jan 12 00:47:16 +0000 2018,False,Congress has a job to do. It’s time to set aside partisan differences. It’s time to come TOGETHER as Americans &amp; it… https://t.co/mA0zRcW9ix,Pre-Update
Wed Jan 10 04:10:29 +0000 2018,True,"RT @realDonaldTrump: Thank you @GOPLeader Kevin McCarthy! Couldn’t agree w/you more. TOGETHER, we are #MAGA🇺🇸 https://t.co/QaxtqpyXTR",Pre-Update
Sat Jan 13 13:37:24 +0000 2018,True,"RT @realDonaldTrump: Yesterday was a big day for the stock market. Jobs are coming back to America. Chrysler is coming back to the USA, fro…",Pre-Update
Thu Jan 11 22:21:42 +0000 2018,True,RT @mboorstein: This should be retweeted millions of times. https://t.co/0iHNeQuRZO,Pre-Update
Thu Jan 11 01:42:12 +0000 2018,False,"I’m looking forward to meeting with President @AlsisiOfficial in Egypt, @KingAbdullahII in Jordan, and PM… https://t.co/RtKAU27fEW",Pre-Update
Fri Jan 12 21:10:39 +0000 2018,True,RT @WhiteHouse: .@SecondLady shines a light on the importance of art therapy and Creative Forces: NEA Military Healing Arts Network. The ne…,Pre-Update
Thu Jan 11 16:12:47 +0000 2018,False,"Important, life-saving legislation that will help keep our communities safe &amp; save American lives. Honored to have… https://t.co/7FrPGojPIN",Pre-Update
Wed Jan 10 18:27:18 +0000 2018,False,"Big interview w/ @marthamaccallum - discussed border security, 2018 priorities, upcoming meetings w/ leaders in Mid… https://t.co/SMpHtc6ew2",Pre-Update
Wed Jan 10 22:25:26 +0000 2018,False,Looking forward to being in Nevada tomorrow w/ @SenDeanHeller &amp; @SecAFOfficial to speak to our airmen &amp; women at… https://t.co/s7GmI903iJ,Pre-Update
Tue Jan 09 14:50:29 +0000 2018,True,"RT @WhiteHouse: Yesterday President Trump signed the Martin Luther King, Jr. National Historical Park Act, which redesignates the Martin Lu…",Pre-Update
Tue Jan 09 17:34:49 +0000 2018,True,"RT @realDonaldTrump: On behalf of the American people, THANK YOU to our incredible law enforcement officers. As President of the United Sta…",Pre-Update
Thu Jan 11 00:40:41 +0000 2018,False,"As I told @marthamaccallum during our discussion on @TheStoryFNC, @POTUS Trump has been very clear: There’s NO DEAL… https://t.co/Nbp9m4CSr0",Pre-Update
Fri Jan 12 16:29:46 +0000 2018,False,The Trump admin has already made the LARGEST INVESTMENT in our national defense since the days of Pres. Reagan. Now… https://t.co/1mCdFMiloE,Pre-Update
Fri Jan 12 03:03:08 +0000 2018,True,RT @realDonaldTrump: More great news as a result of historical Tax Cuts and Reform: Fiat Chrysler announces plan to invest more than $1 BIL…,Pre-Update
Wed Jan 10 19:23:25 +0000 2018,False,I told @marthamaccallum in our interview that we will continue to bring maximum economic &amp; diplomatic pressure to b… https://t.co/imWbOf2LfF,Pre-Update
Tue Jan 09 22:52:28 +0000 2018,False,Today our administration took a crucial step to support the health and well-being of America’s incredible veterans… https://t.co/Bt8INBJBa5,Pre-Update
Wed Jan 10 22:58:37 +0000 2018,False,Coming up in one hour - my conversation with @marthamaccallum on @FoxNews. https://t.co/k8bXJwfEUb,Pre-Update
Fri Jan 12 17:57:51 +0000 2018,False,Spoke with Polish Prime Minister @MorawieckiM this morning – very productive discussion about increasing trade and… https://t.co/1D8e1qnqGR,Pre-Update
Thu Jan 11 00:37:13 +0000 2018,False,"We’re going to BUILD THE WALL. We're going to END CHAIN MIGRATION.  We’re going to END THE VISA LOTTERY PROGRAM, an… https://t.co/qWC3IjGSYp",Pre-Update
Fri Jan 12 00:27:15 +0000 2018,False,"In these dangerous times, it’s the men &amp; women of the Armed Forces – the warfighters, tacticians &amp; trainers of… https://t.co/jem6b2AApV",Pre-Update
Fri Jan 12 02:30:00 +0000 2018,False,".@NellisAFB is essential to America’s national security. For more than 75 years, our nation’s airmen &amp; women have p… https://t.co/aaNq0erftW",Pre-Update
Tue Jan 09 22:08:29 +0000 2018,False,"The House of Reps. took an important step, sending a clear and unambiguous message of support to the brave Iranian… https://t.co/lQC7ArvqrG",Pre-Update
Thu Jan 11 23:23:32 +0000 2018,False,".@FiatChrysler_NA to relocate truck production from Mexico to Michigan. 2,500 new U.S jobs AND pay bonuses made pos… https://t.co/cDUnPEMqqb",Pre-Update
Wed Jan 10 00:19:36 +0000 2018,True,"RT @realDonaldTrump: Today, it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they tra…",Pre-Update
Thu Jan 11 14:03:23 +0000 2018,True,RT @NellisAFB: Looking forward to welcoming @VP to the best base in the Air Force tomorrow! https://t.co/eKlXpizQRs,Pre-Update
Wed Jan 10 17:17:18 +0000 2018,False,.@DHSgov &amp; @FEMA continue to monitor the situation in California. Those impacted by the heavy rainfall &amp; mudslides… https://t.co/y8PDcI4uNK,Pre-Update
Thu Jan 11 20:22:11 +0000 2018,True,RT @VPComDir: .@FoxNews: @VP Pence’s call for change and criticism of U.N. action galvanized a variety of bureaucratic actions https://t.co…,Pre-Update
Sun Jan 14 19:45:00 +0000 2018,False,Honored to lay a wreath at MLK Jr. Memorial w/ @SecondLady. He was a great American leader who inspired a movement… https://t.co/Hybc3TXipR,Pre-Update
Tue Jan 16 23:14:41 +0000 2018,False,"Great to welcome African American faith leaders to the @WhiteHouse today, including my friend Rev. @charlesharriso5… https://t.co/foAHW2GWYT",Pre-Update
Tue Jan 16 16:30:25 +0000 2018,False,"HUGE NEWS: Another record high for the stock market, once again PROVING that the Trump administration’s America Fir… https://t.co/i4CJLsbZEM",Pre-Update
Mon Jan 15 16:12:50 +0000 2018,False,"Today we remember the legacy of MLK Jr. His memorial stands tall, but the real memorial to Dr. King resides in the… https://t.co/OJ6vtq6D8m",Pre-Update
Tue Jan 16 21:13:53 +0000 2018,False,Productive meeting with @POTUS &amp; President Nursultan Nazarbayev of Kazakhstan at the @WhiteHouse. Tomorrow I will h… https://t.co/Nk6K8dKY0l,Pre-Update
Tue Jan 16 18:12:20 +0000 2018,False,"Spoke w/ @ashrafghani-continued discussions from Kabul on our South Asia strategy, commended U.S, Coalition &amp; Afgha… https://t.co/M15YPhdVbQ",Pre-Update
Sun Jan 14 23:29:13 +0000 2018,True,RT @CBSNews: WATCH: Vice President Mike Pence and Second lady Karen Pence lay a wreath at the Martin Luther King Jr. Memorial in Washington…,Pre-Update
Sun Jan 14 19:57:59 +0000 2018,True,RT @SecondLady: How Karen and Mike Pence — and their pets — have put their personal stamp on the vice presidential residence https://t.co/s…,Pre-Update
Mon Jan 15 16:13:20 +0000 2018,True,"RT @WhiteHouse: ""Dr. King's dream is our dream. It is the American Dream. It's the promise stitched into the fabric of our Nation, etched i…",Pre-Update
Wed Jan 17 20:11:14 +0000 2018,False,Watch as @POTUS Trump &amp; I honor former Senator Bob Dole with the Congressional Gold Medal at the Capitol:… https://t.co/se4xkL2YkM,Pre-Update
Wed Jan 17 21:33:25 +0000 2018,False,"Humbled to have been part of the ceremony recognizing the newest Congressional Gold Medal recipient, Bob Dole! He's… https://t.co/X7iRCLrHkx",Pre-Update
Thu Jan 18 01:04:14 +0000 2018,False,Important discussion with @GOPLeader &amp; @repgregwalden at the Capitol about the need to properly fund our government… https://t.co/9pQDiUZuQj,Pre-Update
Wed Jan 17 17:29:20 +0000 2018,False,Hosted Kazakh Pres. Nazarbayev at VP's Residence for continued discussions on their support for the Trump administr… https://t.co/KZc839RXy9,Pre-Update
Thu Jan 18 22:25:07 +0000 2018,False,.@POTUS &amp; I met w/ Joint Chiefs at the Pentagon &amp; received an update on our great military &amp; impact of a gov't shut… https://t.co/Q0lbxc9rlD,Pre-Update
Thu Jan 18 14:15:15 +0000 2018,False,Yesterday I met with @SGottliebFDA on the importance of passing a Right to Try law. It's about restoring hope and g… https://t.co/HpbsAs4bKr,Pre-Update
Thu Jan 18 23:54:38 +0000 2018,False,"Karen &amp; I are speaking at a reception at the @WhiteHouse honoring pro-life supporters, leaders, and participants of… https://t.co/YeD8Z6t48G",Pre-Update
Thu Jan 18 23:41:57 +0000 2018,True,RT @realDonaldTrump: House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military ne…,Pre-Update
Thu Jan 18 23:31:24 +0000 2018,False,Time for Democrats in Congress to PUT POLITICS ASIDE and PUT OUR NATIONAL DEFENSE FIRST. Fund our Military. Fund ou… https://t.co/oXqAA2stSx,Pre-Update
Thu Jan 18 23:29:25 +0000 2018,False,"At a time when we have U.S. soldiers in harm’s way in Syria, Iraq, and Afghanistan, it would be unconscionable for… https://t.co/IG9kECeVVF",Pre-Update
Fri Jan 19 17:27:09 +0000 2018,False,Joining @POTUS Trump in the Rose Garden as he becomes the first President in American history to address the… https://t.co/eV61IBKTLo,Pre-Update
Fri Jan 19 19:13:22 +0000 2018,True,"RT @realDonaldTrump: Today, I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this year’s Mar…",Pre-Update
Fri Jan 19 02:19:49 +0000 2018,False,Proud of these student leaders from @Students4LifeHQ organizations from colleges &amp; high schools who are extending h… https://t.co/mukNytmOmt,Pre-Update
Fri Jan 19 17:35:55 +0000 2018,False,From preventing taxpayer dollars from funding abortions overseas to empowering states to respect life in Title X to… https://t.co/yfqFZYVkgb,Pre-Update
Fri Jan 19 02:21:13 +0000 2018,False,Inspiring meeting w/ @Students4LifeHQ before tomorrow’s @March_for_Life to review what the Trump admin has done for… https://t.co/XcBD3hvqz1,Pre-Update
Fri Jan 19 00:50:02 +0000 2018,False,"Life is winning again in America, and under the Trump Administration, we have reinstated the Mexico City Policy, al… https://t.co/2dVEbRMYNM",Pre-Update
Fri Jan 19 01:45:32 +0000 2018,True,RT @SecondLady: Honored to speak and introduce the Vice President this evening at a reception at the White House where we honored pro-life…,Pre-Update
Fri Jan 19 12:30:58 +0000 2018,False,Today @march_for_life will with one voice call on the United States to rededicate itself to the most fundamental ri… https://t.co/VyrbehQhxq,Pre-Update
Fri Jan 19 16:38:57 +0000 2018,True,"RT @VPPressSec: STATEMENT FROM THE OFFICE OF THE @VP: “the Vice President’s meetings with the leaders of Egypt, Jordan, &amp; Israel are integr…",Pre-Update
Sat Jan 20 20:05:22 +0000 2018,False,Productive discussion with Egyptian President @AlsisiOfficial on a range of issues. We are united not just in comme… https://t.co/LbQSYmxHMf,Pre-Update
Tue Jan 23 20:55:09 +0000 2018,False,#VPinIsrael Photos of the Day: Important discussions in Israel w/ @PresidentRuvi on our Nation's shared values &amp; in… https://t.co/O1MYwJV4W3,Pre-Update
Wed Jan 24 20:33:31 +0000 2018,True,"RT @realDonaldTrump: Earlier today, I spoke with @GovMattBevin of Kentucky regarding yesterday’s shooting at Marshall County High School. M…",Pre-Update
Mon Jan 22 17:15:19 +0000 2018,False,"Radical Islamic terrorism knows no borders– targeting America, Israel, nations across the Middle East &amp; the wider w… https://t.co/Mpy8uBP37V",Pre-Update
Tue Jan 23 05:31:15 +0000 2018,True,"RT @FoxNews: .@VP Mike Pence: ""@POTUS is a man of his word, &amp; he made history in December when he announced the USA would recognize Jerusal…",Pre-Update
Tue Jan 23 07:16:49 +0000 2018,False,Thank you PM @Netanyahu &amp; Sara Netanyahu for hosting Karen &amp; me for dinner yesterday. We stand together for our pro… https://t.co/jqThh1iNLY,Pre-Update
Mon Jan 22 10:23:34 +0000 2018,True,"RT @netanyahu: My friend, @VP Mike Pence, welcome to Jerusalem – the capital of Israel. https://t.co/kJS6NPzRpo",Pre-Update
Sat Jan 20 13:19:15 +0000 2018,False,Honored to see troops based out of Peterson Air Force Base in Colorado while refueling in Ireland. They are headed… https://t.co/AoKdXJvB6d,Pre-Update
Tue Jan 23 06:47:06 +0000 2018,False,Watch my exclusive interview with @ShannonBream on @FoxNews from Jerusalem discussing the United States’ relationsh… https://t.co/0R4zQdAKmz,Pre-Update
Sun Jan 21 14:51:10 +0000 2018,False,We are NOT going to re-open negotiations on illegal immigration until they re-open the government – and give our so… https://t.co/Kj9FgA0fUX,Pre-Update
Sat Jan 20 22:28:35 +0000 2018,False,#VPinEgypt Photos of the Day: Landed in Cairo to begin meeting w/ leaders of Middle East countries. Critical discus… https://t.co/GNxAakUkZg,Pre-Update
Wed Jan 24 22:41:29 +0000 2018,False,Addressed a bipartisan group of America’s mayors attending “Mayors’ Day” at the @whitehouse. The Trump Administrati… https://t.co/vhJUBqgDD3,Pre-Update
Sat Jan 20 21:26:31 +0000 2018,True,"RT @SecondLady: Great conversation in Cairo, Egypt with the only art therapist in the country. She’s doing fantastic work with the clients—…",Pre-Update
Mon Jan 22 12:49:15 +0000 2018,False,"Thanks to @POTUS’ leadership, the alliance between our two countries has never been stronger &amp; the friendship betwe… https://t.co/zmxRqsosxA",Pre-Update
Wed Jan 24 02:46:01 +0000 2018,False,TONIGHT: More of my interview w/ @ShannonBream. We discuss my historic trip to the Middle East where I reaffirmed o… https://t.co/TIWn0DqQB9,Pre-Update
Mon Jan 22 20:15:07 +0000 2018,False,In Israel to celebrate &amp; affirm the bond between our two peoples. We STAND TOGETHER for our prosperity and security… https://t.co/cn1YppBq3h,Pre-Update
Sun Jan 21 21:06:54 +0000 2018,False,The U.S &amp; Jordan have stood together for decades. Important discussions today w/ @KingAbdullahII on the progress we… https://t.co/h0xHnk3xiZ,Pre-Update
Mon Jan 22 23:13:45 +0000 2018,True,RT @SecondLady: NEW: Interview with i24NEWS in #Jerusalem about #ArtTherapy and our visit to Israel. https://t.co/gdL89j2z1B,Pre-Update
Sun Jan 21 21:14:34 +0000 2018,True,RT @SecondLady: More great views at The Citadel and Roman Amphitheater in Jordan! https://t.co/IGXpK9HBQF,Pre-Update
Mon Jan 22 20:11:56 +0000 2018,True,RT @SecondLady: Participated in an art making project with creative arts therapists in Israel. Great exercise to better understand the #art…,Pre-Update
Mon Jan 22 18:16:58 +0000 2018,False,Speaking with Prime Minister @netanyahu in Israel about our critical discussions on security and prosperity and the… https://t.co/cqd8irJKFa,Pre-Update
Sat Jan 20 17:42:14 +0000 2018,False,"Landed in Cairo - our meetings w/ the leaders of Egypt, Jordan &amp; Israel are critical to our Nation's national secur… https://t.co/zn0sDP9FFf",Pre-Update
Mon Jan 22 13:03:34 +0000 2018,False,The United States appreciates the Israeli government’s declared willingness to resume direct peace negotiations wit… https://t.co/wM0bjRNOoy,Pre-Update
Mon Jan 22 17:26:08 +0000 2018,False,"Today I have a solemn promise to Israel, to all the Middle East, and to the world - the United States of America wi… https://t.co/bdJBQLLMTl",Pre-Update
Tue Jan 23 08:24:41 +0000 2018,False,The influence of Iran in the region is dangerous. The last thing that we want to see - after driving ISIS out of Ir… https://t.co/kAu6e6ufyw,Pre-Update
Tue Jan 23 08:24:09 +0000 2018,False,The American people have been led along a path for the last 20 years w/ the Kim regime that has only resulted in br… https://t.co/mJ1a7I6im2,Pre-Update
Tue Jan 23 05:33:07 +0000 2018,True,"RT @FoxNews: .@VP Mike Pence on North Korea: ""@POTUS' made it clear: the era of what was called 'strategic patience' is over. The American…",Pre-Update
Tue Jan 23 20:52:19 +0000 2018,False,Karen &amp; I joined Prime Minister @Netanyahu to commemorate the innocent lives lost &amp; lay a wreath at Yad Vashem earl… https://t.co/qcB817ceWm,Pre-Update
Mon Jan 22 17:05:27 +0000 2018,False,"Honored to speak at Knesset in Jerusalem, the capital of Israel. Announced our embassy will open in Jerusalem befor… https://t.co/rrbVFXErxd",Pre-Update
Mon Jan 22 19:06:03 +0000 2018,False,"Thanks to the firm stand taken by @POTUS &amp; Senate &amp; House Republicans, the gov't shutdown is coming to an end. The… https://t.co/rzal0EiRRO",Pre-Update
Sat Jan 20 22:20:12 +0000 2018,False,"Historic year! So many accomplishments! 
One year of Making America Great Again...and we’re just getting started! https://t.co/7XrWCtX1it",Pre-Update
Wed Jan 24 18:05:58 +0000 2018,False,"""There's growing cohesion among executives that TRUMP'S TAX PLAN is going to deliver MASSIVE NEW INVESTMENT in the… https://t.co/B7ePSwRgMz",Pre-Update
Mon Jan 22 20:11:58 +0000 2018,True,"RT @SecondLady: Honored to have Sara Netanyahu, wife of Israeli Prime Minister Benjamin Netanyahu, join me in #Jerusalem for a discussion w…",Pre-Update
Wed Jan 24 16:21:43 +0000 2018,False,We grieve with the people of Kentucky who seek comfort &amp; healing during this moment of heartbreak. These acts of ev… https://t.co/EumfbReKfS,Pre-Update
Fri Jan 19 22:58:40 +0000 2018,True,RT @realDonaldTrump: Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military toge…,Pre-Update
Sun Jan 21 20:52:34 +0000 2018,False,"An honor to meet w/ the HEROIC men &amp; women of the 332nd Air Expeditionary Wing– because of them ISIS is on the run,… https://t.co/mGmhsE5dut",Pre-Update
Fri Jan 19 22:58:36 +0000 2018,False,"Proud to address the largest pro-life gathering in the United States, the @March_for_Life. This pro-life generation… https://t.co/tNWlGTFg0T",Pre-Update
Sun Jan 21 15:55:41 +0000 2018,False,We will NOT WAVER in our resolve to confront the leading state sponsor of terrorism – the dictatorship in Iran. We… https://t.co/6EC6Z07bSS,Pre-Update
Tue Jan 23 08:21:41 +0000 2018,False,.@POTUS is a man of his word &amp; he made history in December when he announced the United States would recognize Jeru… https://t.co/XP49z1oVet,Pre-Update
Wed Jan 24 21:37:49 +0000 2018,False,"Great work by the Fall 2017 Page Class, who graduate this week and will return to their homes across the country. S… https://t.co/g4VRqpz6DM",Pre-Update
Sun Jan 21 12:42:31 +0000 2018,False,In Jordan for critical conversations with @KingAbdullahII on the progress we're making to defeat ISIS &amp; how the Uni… https://t.co/n27Gx0KSX7,Pre-Update
Sun Jan 21 20:49:18 +0000 2018,False,"As I told our courageous troops in the Middle East, they &amp; their families shouldn’t have to worry about whether the… https://t.co/zzLGBpTraL",Pre-Update
Wed Jan 24 23:24:00 +0000 2018,False,Proud to cast the tie-breaking vote in the Senate to confirm my friend @GovSamBrownback as the @StateDept's Amb-at-… https://t.co/zpmA75SHkS,Pre-Update
Sat Jan 20 06:18:15 +0000 2018,False,"Rather than solve problems, Democratic leadership preferred a shutdown that has dangerous consequences for our nati… https://t.co/Mdxq8SOKIv",Pre-Update
Sat Jan 20 23:30:35 +0000 2018,False,The U.S stands shoulder-to-shoulder w/ Egypt in taking the fight to terrorists across the region. Deep discussions… https://t.co/TKY5sZOehR,Pre-Update
Mon Jan 22 13:35:56 +0000 2018,False,The Trump administration will advance our plan to open the U.S. Embassy in Jerusalem – and the Embassy will open be… https://t.co/A9ayOQPeRb,Pre-Update
Tue Jan 23 13:03:12 +0000 2018,False,"A privilege to pray at the Western Wall. This is our 4th trip to the Holy Land, but Karen &amp; I never fail to leave w… https://t.co/HmTICslpOO",Pre-Update
Wed Jan 24 15:36:54 +0000 2018,False,"As our meetings ended in the Middle East, Karen and I had the privilege to pray at the Western Wall and to pay our… https://t.co/IpB0UUKKCI",Pre-Update
Sun Jan 21 14:49:39 +0000 2018,False,"Despite bipartisan support for a budget resolution, a minority in the Senate has decided to play politics with mili… https://t.co/3psDCxBgUf",Pre-Update
Tue Jan 23 08:22:15 +0000 2018,False,"I truly believe that in making the decision to recognize Jerusalem as the capital of Israel, PEACE is now MORE POSS… https://t.co/7IEDX04n00",Pre-Update
Mon Jan 22 11:48:15 +0000 2018,False,"In Israel to speak at the Knesset and reaffirm the United States' commitment to stand with our most cherished ally,… https://t.co/d1Qndn0OYN",Pre-Update
Tue Jan 23 06:16:52 +0000 2018,False,An honor to speak before the Knesset in Jerusalem. @POTUS kept his word when he announced the United States will fi… https://t.co/k5JZ5tCTAN,Pre-Update
Wed Jan 24 22:24:46 +0000 2018,False,"Dictator Maduro again deprives Venezuelans of free and fair elections. Snap elections are undemocratic, unconstitut… https://t.co/imX2yn7eQe",Pre-Update
Tue Jan 23 05:34:13 +0000 2018,True,"RT @FoxNews: .@VP Mike Pence on Palestinians not being involved in peace talks since 2014: ""If both sides come together &amp; agree that we'll…",Pre-Update
Sun Jan 21 21:14:33 +0000 2018,True,RT @SecondLady: Stunning views in Jordan! Enjoyed the visits to The Citadel and Roman Amphitheater. So much history and beauty! https://t.c…,Pre-Update
Wed Jan 24 14:22:34 +0000 2018,False,WATCH: In Jerusalem I spoke with @ShannonBream on how the Trump Administration made the decision last fall to fund… https://t.co/enWju8ZPbE,Pre-Update
Mon Jan 22 13:02:09 +0000 2018,False,The Trump admin will advance our plan to open our Embassy in Jerusalem &amp; the Embassy will open before the end of ne… https://t.co/S5Awvwfy9g,Pre-Update
Tue Jan 23 16:48:56 +0000 2018,False,"Watch my interview from Jerusalem with @mitchellreports about my visit to Israel, @POTUS’ decision to recognize Jer… https://t.co/Ft5zFYuPLI",Pre-Update
Wed Jan 24 23:25:46 +0000 2018,False,I recently returned from the Middle East where I discussed the important issue of ending religious persecution with… https://t.co/WUNgHx0e8O,Pre-Update
Tue Jan 23 18:18:31 +0000 2018,False,"As I told @mitchellreports, it's extraordinary to think of the progress we've made against ISIS in the last year. 9… https://t.co/RipxJ0iDWF",Pre-Update
Tue Jan 23 17:28:57 +0000 2018,False,"Thank you, Prime Minister @Netanyahu, for your friendship and hospitality. We are grateful for your strong leadersh… https://t.co/xyrdvdRG7K",Pre-Update
Mon Jan 22 11:14:45 +0000 2018,False,An honor to be in Israel w/ Prime Minister @netanyahu. Important discussions about the opportunity for peace in the… https://t.co/peCfH2KltX,Pre-Update
Mon Jan 22 12:47:54 +0000 2018,False,It is deeply humbling &amp; a great honor to address this Knesset – here in Jerusalem – the capital of the State of Israel. #VPinIsrael,Pre-Update
Tue Jan 23 18:26:06 +0000 2018,False,"My hope is that all of our friends in the region, whether they be in the Christian community, the Jewish community,… https://t.co/XeieHKYaxQ",Pre-Update
Sun Jan 21 23:33:10 +0000 2018,False,"Under the leadership of the Trump Administration, the 332nd Air Expeditionary Wing has fought &amp; flown alongside our… https://t.co/2GD9z2Etww",Pre-Update
Thu Jan 25 17:40:53 +0000 2018,True,"RT @FLOTUS: Thank you @HolocaustMuseum for a powerful &amp; moving tour that honors the millions of innocent lives lost, and educates us on the…",Pre-Update
Thu Jan 25 13:36:23 +0000 2018,False,"In my time with @AlsisiOfficial, @KingAbdullahII &amp; PM @netanyahu, we discussed the remarkable transformation taking… https://t.co/jdxr7nZhyx",Pre-Update
Thu Jan 25 18:06:00 +0000 2018,True,"RT @realDonaldTrump: Very productive bilateral meeting with Prime Minister Benjamin @Netanyahu of Israel - in Davos, Switzerland! #WEF18 ht…",Pre-Update
Thu Jan 25 16:19:59 +0000 2018,False,"During National #SchoolChoiceWeek, the Trump Administration reaffirms our commitment to making a great education po… https://t.co/or49RGLHDI",Pre-Update
Fri Jan 26 17:38:08 +0000 2018,True,"RT @realDonaldTrump: Heading back from a very exciting two days in Davos, Switzerland. Speech on America’s economic revival was well receiv…",Pre-Update
Fri Jan 26 17:37:58 +0000 2018,True,RT @SecondLady: A pleasure to be the featured speaker at the Mayors Arts Program for @usmayors. Enjoyed the opportunity to talk about #ArtT…,Pre-Update
Thu Jan 25 16:40:21 +0000 2018,False,"Today our Nation remembers the brave men &amp; women of @NASA &amp; the Apollo 1, Challenger &amp; Columbia crews who have lost… https://t.co/CDkQpIcAQb",Pre-Update
Fri Jan 26 00:03:07 +0000 2018,True,"RT @SecondLady: NEW BLOG: What I learned about art therapy in Egypt, Jordan, and Israel https://t.co/ccIPXXq8rY",Pre-Update
Fri Jan 26 16:25:59 +0000 2018,False,"Under the Trump Administration, the policy of the United States of America is to place the security and prosperity… https://t.co/ENcQN4jzFG",Pre-Update
Fri Jan 26 21:21:50 +0000 2018,True,"RT @GovMattBevin: A DAY OF PRAYER FOR MARSHALL COUNTY: JAN. 28, 2018 

I urge Kentuckians of all faiths to pray earnestly for God’s comfort…",Pre-Update
Sat Jan 27 13:10:20 +0000 2018,False,"A few days ago, Karen &amp; I paid our respects at Yad Vashem to honor the 6 million Jewish martyrs of the Holocaust wh… https://t.co/ntlJ1tIKgq",Pre-Update
Sat Jan 27 22:51:37 +0000 2018,False,"Cowardly Taliban targeted innocent Afghans &amp; brave police in Kabul today. We, along with our international partners… https://t.co/XsbfeNuQGg",Pre-Update
Sat Jan 27 21:06:02 +0000 2018,True,"RT @realDonaldTrump: On Holocaust Remembrance Day we mourn and grieve the murder of 6 million innocent Jewish men, women and children, and…",Pre-Update
